enforcement_zone,hour,violation_count,avg_congestion_score,hourly_frequency_score,hourly_risk_score,recommended_time_window
"Neeladri Road, Himagiri Residency, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",8,59,16.861694915254237,51.1964141623911,40.89599838825004,08:00 - 09:00
"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",5,74,10.116756756756757,53.98664090006188,40.82567565707034,05:00 - 06:00
"Saunders Road, Sarvanton Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",21,72,10.87375,53.64866956306222,40.81619369414355,21:00 - 22:00
"Hosur Road, Chikka Biddappa Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",20,57,17.56947368421053,50.77250311778818,40.81159428771488,20:00 - 21:00
"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",2,65,13.669846153846155,52.38818963829437,40.7726865929599,02:00 - 03:00
"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,55,18.208000000000002,50.33371500035928,40.69600050025149,02:00 - 03:00
"Brigade Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",20,57,17.07578947368421,50.77250311778818,40.66348902455699,20:00 - 21:00
BTP105 - Shivasankara Circle,21,73,9.870821917808218,53.81879706137395,40.63440451830423,21:00 - 22:00
BTP018 - Dhobi Ghat Junction,5,68,11.874705882352941,52.944022400349354,40.62322744495043,05:00 - 06:00
"17th Cross Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",7,71,10.369014084507043,53.47619540466382,40.54404100861679,07:00 - 08:00
"Bhadrappa Flyover, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",20,59,15.549661016949152,51.1964141623911,40.50238821875852,20:00 - 21:00
BTP219 - Canara Bank Junction,4,64,13.17609375,52.19728244556987,40.49092583689891,04:00 - 05:00
"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",23,31,33.85193548387097,43.336179444776846,40.490906256505085,23:00 - 00:00
"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",5,68,11.375882352941176,52.944022400349354,40.4735803861269,05:00 - 06:00
"Pipeline Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",4,74,8.940675675675676,53.98664090006188,40.47285133274602,04:00 - 05:00
"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnataka. Pin-560067 (India)",22,49,20.68204081632653,48.916632920118396,40.446255288980836,22:00 - 23:00
"RK Road Number 7, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",5,64,12.98203125,52.19728244556987,40.43270708689891,05:00 - 06:00
"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",5,56,16.78607142857143,50.55503366709804,40.424344995540054,05:00 - 06:00
BTP214 - 5th Main Chamrajpet  Junction,5,55,17.27109090909091,50.33371500035928,40.414927772978764,05:00 - 06:00
"Da Ra Bendre Road, Phoenix Kessaku, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",4,63,13.327460317460318,52.00341533373221,40.400628828850635,04:00 - 05:00
"Old Madras Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2,66,11.825454545454546,52.57622593713982,40.350994519634234,02:00 - 03:00
"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",2,60,14.268333333333334,51.403099500092665,40.262669650064865,02:00 - 03:00
"BTP190 - 36th Cross, 4th Main, Jayanagar",23,69,10.19840579710145,53.123941738030055,40.24628095575147,23:00 - 00:00
BTP216 - Yediyur Junction,0,62,13.209838709677419,51.80649507129088,40.22749816280684,00:00 - 01:00
"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",9,55,16.48381818181818,50.33371500035928,40.178745954796945,09:00 - 10:00
BTP196 - Sarakki Main Road,19,55,16.47036363636364,50.33371500035928,40.174709591160585,19:00 - 20:00
"Palace Road, Kumar Park, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",21,73,8.33835616438356,53.81879706137395,40.174664792276836,21:00 - 22:00
"Broadway Road, Nayak Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",21,58,14.812241379310345,50.9862549593428,40.13405088533306,21:00 - 22:00
"Golf Avenue Road, Muniallappa Garden, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",22,57,15.099473684210526,50.77250311778818,40.07059428771488,22:00 - 23:00
BTP009 - Prakash Nagar Junction,22,70,9.020428571428571,53.30130894217088,40.01704483094818,22:00 - 23:00
"Outer Ring Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",3,26,36.92807692307692,41.21173160669657,39.92663520161067,03:00 - 04:00
"80 Feet Road, KGE Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",5,66,10.406363636363636,52.57622593713982,39.92526724690696,05:00 - 06:00
"Promenade Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",21,63,11.692063492063493,52.00341533373221,39.91000978123159,21:00 - 22:00
"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",6,68,8.852058823529413,52.944022400349354,39.71643332730337,06:00 - 07:00
"Bannerghatta Main Road, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",1,62,11.43016129032258,51.80649507129088,39.693594937000384,01:00 - 02:00
"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",3,53,15.923962264150944,49.878967495651935,39.692465926201635,03:00 - 04:00
"Dr BR Ambedkar Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",22,67,9.182388059701493,52.761476410367166,39.687749905167465,22:00 - 23:00
"Banaswadi Main Road, Prestige Woodland Park, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-560005 (India)",21,56,14.238392857142857,50.55503366709804,39.66004142411148,21:00 - 22:00
"Ayyappa Temple Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",5,66,9.307121212121212,52.57622593713982,39.59549451963424,05:00 - 06:00
"Sir CV Raman Hospital Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",4,48,18.314583333333335,48.66401466698634,39.55918526689043,04:00 - 05:00
"Outer Ring Road, Eldorado Apartment, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",8,27,34.38148148148149,41.6664791114039,39.48097982242717,08:00 - 09:00
"Old Tharagupete Cross Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",20,55,13.92,50.33371500035928,39.40960050025149,20:00 - 21:00
"BTP188 - 27th Cross, 4th Main, Jayanagar",4,60,11.307166666666665,51.403099500092665,39.37431965006486,04:00 - 05:00
"MS Ramaiah Road, Mattikere Layout, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",4,39,23.610769230769233,46.126406182447624,39.3717150969441,04:00 - 05:00
"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,59,11.500338983050847,51.1964141623911,39.287591608589025,06:00 - 07:00
"Broadway Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",21,54,13.655925925925926,50.108408396021666,39.172663654992945,21:00 - 22:00
"Devasandra Main Road, Nanjamma Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",18,31,29.195483870967742,43.336179444776846,39.093970772634115,18:00 - 19:00
"Gundappa Road, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",20,52,14.470384615384615,49.64523773287171,39.092781797625584,20:00 - 21:00
"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",23,46,17.922391304347826,48.14293184365181,39.07676968186061,23:00 - 00:00
"Jakkur Main Road, Century Breeze, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",21,58,11.225517241379311,50.9862549593428,39.05803364395375,21:00 - 22:00
"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",7,63,8.664603174603174,52.00341533373221,39.001771685993496,07:00 - 08:00
"Old Madras Road, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",23,52,14.141346153846154,49.64523773287171,38.99407025916405,23:00 - 00:00
"Goshala Road, Dodda Nekkundi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",4,5,77.67,22.404479757854222,38.984135830497955,04:00 - 05:00
"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",5,58,10.70155172413793,50.9862549593428,38.90084398878134,05:00 - 06:00
"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,56,11.678392857142857,50.55503366709804,38.89204142411148,06:00 - 07:00
"Road Number 1, Salarpuria Infozone, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",6,63,8.266031746031748,52.00341533373221,38.88220025742206,06:00 - 07:00
"Bellahali Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",19,29,30.25137931034483,42.52917827343574,38.84583858450846,19:00 - 20:00
"BTP179 - 9th Block, 28th Main, Jayanagar",7,31,28.205161290322582,43.336179444776846,38.79687399844057,07:00 - 08:00
"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",5,35,24.754285714285718,44.808959515708445,38.792557375281625,05:00 - 06:00
BTP225 - Geetha Junction,3,53,12.888867924528302,49.878967495651935,38.78193762431484,03:00 - 04:00
"Begur Main Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",5,40,20.777250000000002,46.43516701137064,38.73779190795945,05:00 - 06:00
"Ferns City Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",22,51,13.590392156862745,49.407055707899104,38.66205664258819,22:00 - 23:00
"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,37,22.686486486486487,45.485025687154554,38.64546392695413,00:00 - 01:00
BTP220 - Puttanna Junction,6,53,12.43188679245283,49.878967495651935,38.6448432846922,06:00 - 07:00
"Mumbai Bengaluru Highway, Cardinal One, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",5,51,13.394901960784313,49.407055707899104,38.603409583764666,05:00 - 06:00
"Hosa Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",5,43,17.96,47.31818165835088,38.51072716084561,05:00 - 06:00
"Allalasandra Main Road, Taralabalu Enclave, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",5,59,8.880338983050848,51.1964141623911,38.501591608589024,05:00 - 06:00
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",0,52,12.378846153846155,49.64523773287171,38.465320259164045,00:00 - 01:00
"Brigade Gateway Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",4,53,11.805849056603774,49.878967495651935,38.45703196393748,04:00 - 05:00
"Robertson Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",21,54,10.725925925925926,50.108408396021666,38.29366365499294,21:00 - 22:00
"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",20,40,18.99775,46.43516701137064,38.20394190795945,20:00 - 21:00
"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",4,53,10.913773584905659,49.878967495651935,38.18940932242805,04:00 - 05:00
"Neeladri Road, Doddathoguru Cross Junction, Bengaluru, Karnataka. Pin-560100 (India)",8,44,16.180227272727272,47.59918625337922,38.17349855918364,08:00 - 09:00
"Outer Ring Road, Bellandur Amanikere, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",23,41,18.15,46.73648709134739,38.16054096394317,23:00 - 00:00
BTP078 - NR Square Junction,3,51,11.877058823529412,49.407055707899104,38.148056642588195,03:00 - 04:00
"6th Main Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",5,50,12.4134,49.16424850135528,38.13899395094869,05:00 - 06:00
"Mallathahalli Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",6,49,12.845918367346938,48.916632920118396,38.09541855428696,06:00 - 07:00
BTP218 - Syndicate Bank Junction,2,51,11.470980392156862,49.407055707899104,38.02623311317643,02:00 - 03:00
BTP098 - Nayandahalli Junction,21,45,15.045777777777776,47.874014420405864,38.025543427617436,21:00 - 22:00
"Markham Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",23,52,10.8,49.64523773287171,37.9916664130102,23:00 - 00:00
"HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",21,36,21.281666666666666,45.15156117241857,37.990592820692996,21:00 - 22:00
BTP052 - CID Carlton House Junction,23,47,13.684680851063831,48.40618742472033,37.98973545262338,23:00 - 00:00
BTP109 - Dewan Madhava Rao Junction,22,50,11.81,49.16424850135528,37.95797395094869,22:00 - 23:00
"Sirur Park Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",3,49,12.224081632653062,48.916632920118396,37.9088675338788,03:00 - 04:00
BTP075 - Police Corner,3,49,12.20204081632653,48.916632920118396,37.90225528898084,03:00 - 04:00
"Jasma Devi Bhavan Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",0,50,11.6126,49.16424850135528,37.898753950948695,00:00 - 01:00
"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",1,49,12.109591836734694,48.916632920118396,37.874520595103284,01:00 - 02:00
"15th Cross Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",7,42,16.38857142857143,47.03071662492763,37.83807306602077,07:00 - 08:00
"SGR Dental College Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",22,31,24.98,43.336179444776846,37.82932561134379,22:00 - 23:00
BTP120 - Lalbagh Main Gate Junction,22,46,13.657826086956522,48.14293184365181,37.79740011664322,22:00 - 23:00
"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",20,42,16.246190476190478,47.03071662492763,37.79535878030648,20:00 - 21:00
"Old Madras Road, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",23,44,14.903863636363637,47.59918625337922,37.79058946827455,23:00 - 00:00
"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2,45,14.25,47.874014420405864,37.7868100942841,02:00 - 03:00
"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",6,38,18.767105263157895,45.80982779888721,37.69701103816842,06:00 - 07:00
BTP180 - Swagath Poornima Theatre,20,36,20.233333333333334,45.15156117241857,37.676092820693,20:00 - 21:00
"ITPL Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",23,47,12.475531914893617,48.40618742472033,37.62699077177231,23:00 - 00:00
"BTP202 - East End Main Road, Jayanagar",3,28,27.09857142857143,42.10526722883281,37.60325848875439,03:00 - 04:00
"ITPL Main Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",20,31,24.13225806451613,43.336179444776846,37.57500303069863,20:00 - 21:00
"Komi Siddanna Garden Road, Muniswamappa Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2,11,52.74545454545455,31.071715646809594,37.57383731640308,02:00 - 03:00
BTP034 - LRDE Junction,0,49,11.093061224489794,48.916632920118396,37.56956141142982,00:00 - 01:00
"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",7,42,15.488809523809524,47.03071662492763,37.5681444945922,07:00 - 08:00
BTP184 - Lalbagh West Gate,21,50,10.501,49.16424850135528,37.56527395094869,21:00 - 22:00
"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",21,39,17.535897435897436,46.126406182447624,37.54925355848256,21:00 - 22:00
"Laggere Service Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",5,28,26.780714285714286,42.10526722883281,37.50790134589725,05:00 - 06:00
"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",23,40,16.6535,46.43516701137064,37.50066690795944,23:00 - 00:00
"Old Madras Road, Kolimi Heights, Muniswamappa Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",3,15,43.995999999999995,34.66894355582147,37.467060489075024,03:00 - 04:00
"9th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",9,40,16.42,46.43516701137064,37.43061690795945,09:00 - 10:00
"Allalasandra Main Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",0,52,8.864615384615385,49.64523773287171,37.411051028394816,00:00 - 01:00
BTP207 - 8th Main Road Basaveshwara Nagar,5,49,10.543469387755103,48.916632920118396,37.404683860409406,05:00 - 06:00
"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",19,38,17.522105263157897,45.80982779888721,37.32351103816842,19:00 - 20:00
"Residency Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",4,44,13.3075,47.59918625337922,37.311680377365455,04:00 - 05:00
"Krishnarajapuram Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",1,43,13.830697674418605,47.31818165835088,37.271936463171194,01:00 - 02:00
"Old Madras Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",3,27,26.935555555555556,41.6664791114039,37.2472020446494,03:00 - 04:00
"Whitefield Road, Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",6,49,9.94469387755102,48.916632920118396,37.22505120734818,06:00 - 07:00
"B Narayanpura Main Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",4,51,8.576078431372549,49.407055707899104,37.157762524941134,04:00 - 05:00
"Old Airport Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",21,49,9.620408163265306,48.916632920118396,37.12776549306247,21:00 - 22:00
"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",23,41,14.664390243902439,46.73648709134739,37.114858037113905,23:00 - 00:00
"2nd Cross Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",23,47,10.60744680851064,48.40618742472033,37.06656523985742,23:00 - 00:00
"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",4,42,13.762619047619047,47.03071662492763,37.05028735173505,04:00 - 05:00
"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",21,42,13.542857142857141,47.03071662492763,36.98435878030648,21:00 - 22:00
"1st Main Road, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",20,38,16.179473684210528,45.80982779888721,36.92072156448421,20:00 - 21:00
"ITPL Main Road, Maruthi Emerald, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",23,44,11.68159090909091,47.59918625337922,36.82390765009273,23:00 - 00:00
